marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,p_outcome,emp_var_rate,cons_price_idx,euribor_3m,deposit,job_categories,age_categories
married,university_degree,0,0,cellular,august,tuesday,175,1,0,unknown,4,1,5.0,0,management,30-50
married,university_degree,1,1,cellular,august,tuesday,124,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,148,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,tuesday,146,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,97,1,0,unknown,4,1,5.0,0,admin,30-50
divorced,high_school,0,0,cellular,august,tuesday,162,3,0,unknown,4,1,5.0,0,technician,50-60
single,professional_course,1,0,cellular,august,tuesday,54,1,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,0,0,cellular,august,tuesday,109,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,tuesday,114,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,268,2,0,unknown,4,1,5.0,0,management,30-50
married,professional_course,1,0,cellular,august,tuesday,115,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,tuesday,348,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_4y,1,0,telephone,august,tuesday,1186,4,0,unknown,4,1,5.0,1,blue-collar,50-60
married,unknown,1,0,cellular,august,tuesday,197,1,0,unknown,4,1,5.0,0,services,50-60
married,basic_4y,1,0,cellular,august,tuesday,198,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_4y,1,0,cellular,august,tuesday,111,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,professional_course,1,0,cellular,august,tuesday,123,1,0,unknown,4,1,5.0,0,technician,50-60
married,university_degree,1,0,cellular,august,tuesday,790,1,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,0,0,cellular,august,tuesday,142,1,0,unknown,4,1,5.0,0,technician,50-60
married,professional_course,0,0,cellular,august,tuesday,122,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,163,1,0,unknown,4,1,5.0,0,retired,50-60
single,university_degree,1,0,cellular,august,tuesday,174,2,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,1,0,cellular,august,tuesday,183,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,0,0,cellular,august,tuesday,157,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_9y,1,0,cellular,august,tuesday,196,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_9y,1,0,cellular,august,tuesday,159,1,0,unknown,4,1,5.0,0,self-employed,30-50
married,professional_course,1,1,cellular,august,tuesday,482,1,0,unknown,4,1,5.0,0,admin,50-60
married,professional_course,0,0,cellular,august,tuesday,92,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,tuesday,297,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,229,2,0,unknown,4,1,5.0,0,admin,30-50
divorced,basic_6y,1,0,cellular,august,tuesday,138,1,0,unknown,4,1,5.0,0,services,50-60
married,high_school,1,0,cellular,august,tuesday,231,1,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,1,0,cellular,august,tuesday,105,1,0,unknown,4,1,5.0,0,technician,50-60
married,basic_4y,0,0,cellular,august,tuesday,238,2,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,1,1,cellular,august,tuesday,178,2,0,unknown,4,1,5.0,0,admin,30-50
divorced,professional_course,1,0,cellular,august,tuesday,278,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,tuesday,156,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_4y,1,1,cellular,august,tuesday,286,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,1,0,cellular,august,tuesday,334,2,0,unknown,4,1,5.0,0,blue-collar,50-60
married,basic_4y,1,0,cellular,august,tuesday,222,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,95,2,0,unknown,4,1,5.0,0,unknown,30-50
married,basic_9y,1,0,cellular,august,tuesday,148,2,0,unknown,4,1,5.0,0,unknown,30-50
married,university_degree,1,0,cellular,august,tuesday,177,1,0,unknown,4,1,5.0,0,admin,50-60
divorced,professional_course,1,0,cellular,august,tuesday,104,3,0,unknown,4,1,5.0,0,technician,30-50
single,high_school,1,0,cellular,august,tuesday,195,2,0,unknown,4,1,5.0,0,admin,30-50
married,high_school,1,0,cellular,august,tuesday,182,1,0,unknown,4,1,5.0,0,admin,50-60
married,basic_6y,0,0,cellular,august,tuesday,56,2,0,unknown,4,1,5.0,0,housemaid,30-50
single,university_degree,0,0,cellular,august,tuesday,68,1,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,1,0,cellular,august,tuesday,297,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_4y,1,0,cellular,august,tuesday,720,2,0,unknown,4,1,5.0,1,blue-collar,30-50
married,university_degree,1,0,cellular,august,tuesday,231,1,0,unknown,4,1,5.0,0,technician,30-50
divorced,university_degree,0,0,cellular,august,tuesday,126,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_6y,0,0,cellular,august,tuesday,67,4,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,1,0,cellular,august,tuesday,316,2,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,202,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,1,cellular,august,tuesday,149,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,168,3,0,unknown,4,1,5.0,0,technician,30-50
divorced,basic_6y,1,0,cellular,august,tuesday,683,2,0,unknown,4,1,5.0,0,services,50-60
single,professional_course,1,0,cellular,august,tuesday,176,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_4y,1,0,cellular,august,tuesday,66,2,0,unknown,4,1,5.0,0,blue-collar,50-60
single,professional_course,1,0,cellular,august,tuesday,935,1,0,unknown,4,1,5.0,1,technician,30-50
married,professional_course,0,0,cellular,august,tuesday,320,2,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,0,0,cellular,august,tuesday,165,1,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,0,0,cellular,august,tuesday,241,1,0,unknown,4,1,5.0,0,services,30-50
single,university_degree,0,0,cellular,august,tuesday,199,2,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,1,0,cellular,august,tuesday,622,1,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,1,0,cellular,august,tuesday,158,2,0,unknown,4,1,5.0,0,services,30-50
married,university_degree,1,0,cellular,august,tuesday,531,3,0,unknown,4,1,5.0,1,admin,30-50
divorced,university_degree,1,0,cellular,august,tuesday,141,2,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,0,1,cellular,august,tuesday,414,2,0,unknown,4,1,5.0,0,admin,30-50
divorced,university_degree,1,0,cellular,august,tuesday,339,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,tuesday,68,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,tuesday,123,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,tuesday,766,2,0,unknown,4,1,5.0,1,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,27,3,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,0,0,cellular,august,tuesday,85,2,0,unknown,4,1,5.0,0,admin,30-50
married,unknown,1,0,cellular,august,tuesday,229,2,0,unknown,4,1,5.0,0,unknown,30-50
divorced,university_degree,1,0,cellular,august,tuesday,112,2,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,1,1,cellular,august,tuesday,704,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,0,0,cellular,august,tuesday,104,1,0,unknown,4,1,5.0,0,management,30-50
married,university_degree,1,0,cellular,august,tuesday,409,1,0,unknown,4,1,5.0,0,management,30-50
married,basic_4y,1,0,cellular,august,tuesday,106,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,1,0,cellular,august,tuesday,1311,2,0,unknown,4,1,5.0,1,admin,30-50
single,professional_course,0,0,cellular,august,tuesday,223,1,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,0,1,cellular,august,tuesday,166,2,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,tuesday,287,1,0,unknown,4,1,5.0,0,technician,50-60
single,professional_course,1,0,cellular,august,tuesday,109,4,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,1,cellular,august,tuesday,291,1,0,unknown,4,1,5.0,0,housemaid,30-50
divorced,university_degree,0,0,cellular,august,tuesday,307,1,0,unknown,4,1,5.0,0,unemployed,30-50
married,professional_course,0,0,cellular,august,tuesday,451,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,33,4,0,unknown,4,1,5.0,0,unemployed,30-50
married,university_degree,0,0,cellular,august,tuesday,239,1,0,unknown,4,1,5.0,0,admin,30-50
married,unknown,0,0,cellular,august,tuesday,318,2,0,unknown,4,1,5.0,0,housemaid,50-60
married,university_degree,0,0,cellular,august,tuesday,101,2,0,unknown,4,1,5.0,0,admin,30-50
married,high_school,0,0,cellular,august,tuesday,80,1,0,unknown,4,1,5.0,0,admin,50-60
divorced,university_degree,0,0,cellular,august,tuesday,117,1,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,0,0,cellular,august,tuesday,193,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_9y,0,0,cellular,august,tuesday,153,1,0,unknown,4,1,5.0,0,self-employed,30-50
married,basic_4y,0,0,cellular,august,tuesday,132,2,0,unknown,4,1,5.0,0,blue-collar,50-60
married,high_school,0,0,cellular,august,tuesday,203,1,0,unknown,4,1,5.0,0,services,30-50
married,high_school,0,0,cellular,august,tuesday,344,1,0,unknown,4,1,5.0,0,services,30-50
married,high_school,1,0,cellular,august,tuesday,197,1,0,unknown,4,1,5.0,0,services,30-50
married,basic_4y,0,0,telephone,august,tuesday,112,2,0,unknown,4,1,5.0,0,self-employed,50-60
divorced,professional_course,0,0,cellular,august,tuesday,101,3,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,1332,1,0,unknown,4,1,5.0,1,admin,30-50
divorced,university_degree,0,0,cellular,august,tuesday,155,3,0,unknown,4,1,5.0,0,technician,50-60
married,university_degree,0,0,cellular,august,tuesday,618,2,0,unknown,4,1,5.0,1,admin,30-50
single,university_degree,0,0,cellular,august,tuesday,1110,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,1,cellular,august,tuesday,445,3,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,1,1,cellular,august,tuesday,504,2,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,385,3,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,1,0,cellular,august,tuesday,425,2,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,0,0,cellular,august,tuesday,134,2,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,tuesday,56,2,0,unknown,4,1,5.0,0,entrepreneur,30-50
married,high_school,0,0,cellular,august,tuesday,121,3,0,unknown,4,1,5.0,0,technician,30-50
married,unknown,1,0,cellular,august,tuesday,214,3,0,unknown,4,1,5.0,0,unknown,30-50
married,university_degree,0,1,cellular,august,tuesday,129,4,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,146,3,0,unknown,4,1,5.0,0,admin,30-50
divorced,university_degree,1,1,cellular,august,tuesday,211,2,0,unknown,4,1,5.0,0,admin,30-50
single,professional_course,0,0,cellular,august,tuesday,513,2,0,unknown,4,1,5.0,0,technician,30-50
married,unknown,0,0,cellular,august,tuesday,371,3,0,unknown,4,1,5.0,0,blue-collar,30-50
single,university_degree,1,0,cellular,august,tuesday,419,3,0,unknown,4,1,5.0,1,admin,30-50
married,university_degree,1,1,cellular,august,tuesday,210,2,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,1,0,cellular,august,tuesday,459,2,0,unknown,4,1,5.0,0,housemaid,30-50
married,university_degree,1,0,cellular,august,tuesday,263,2,0,unknown,4,1,5.0,0,management,30-50
single,university_degree,0,0,cellular,august,tuesday,332,2,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,0,1,cellular,august,tuesday,150,4,0,unknown,4,1,5.0,0,blue-collar,30-50
married,professional_course,0,0,cellular,august,tuesday,131,2,0,unknown,4,1,5.0,0,technician,50-60
married,university_degree,0,0,cellular,august,tuesday,1227,2,0,unknown,4,1,5.0,1,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,507,2,0,unknown,4,1,5.0,0,admin,50-60
married,university_degree,1,0,cellular,august,tuesday,608,2,0,unknown,4,1,5.0,0,admin,50-60
married,university_degree,1,0,cellular,august,tuesday,295,2,0,unknown,4,1,5.0,0,housemaid,30-50
married,high_school,0,0,cellular,august,tuesday,178,4,0,unknown,4,1,5.0,0,admin,50-60
married,university_degree,1,0,cellular,august,tuesday,147,2,0,unknown,4,1,5.0,0,admin,50-60
married,basic_4y,1,1,cellular,august,tuesday,307,4,0,unknown,4,1,5.0,0,housemaid,30-50
married,professional_course,1,0,cellular,august,tuesday,109,2,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,1,0,cellular,august,tuesday,1197,2,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,1,0,cellular,august,tuesday,1208,3,0,unknown,4,1,5.0,1,admin,30-50
married,basic_6y,1,0,cellular,august,tuesday,78,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,1,0,cellular,august,tuesday,223,4,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,1,0,cellular,august,tuesday,996,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_4y,1,0,cellular,august,wednesday,92,5,0,unknown,4,1,5.0,0,blue-collar,30-50
married,high_school,0,0,cellular,august,wednesday,115,3,0,unknown,4,1,5.0,0,retired,50-60
divorced,professional_course,1,0,cellular,august,wednesday,78,3,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,telephone,august,wednesday,116,5,0,unknown,4,1,5.0,0,self-employed,30-50
married,university_degree,1,0,cellular,august,wednesday,314,5,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,wednesday,384,5,0,unknown,4,1,5.0,0,admin,50-60
single,university_degree,1,0,cellular,august,wednesday,46,3,0,unknown,4,1,5.0,0,housemaid,30-50
married,basic_4y,1,0,cellular,august,wednesday,1357,3,0,unknown,4,1,5.0,1,blue-collar,30-50
married,basic_4y,1,0,cellular,august,wednesday,125,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,1,cellular,august,wednesday,376,2,0,unknown,4,1,5.0,0,admin,30-50
single,university_degree,1,1,cellular,august,wednesday,455,3,0,unknown,4,1,5.0,1,technician,30-50
divorced,university_degree,1,0,cellular,august,wednesday,146,4,0,unknown,4,1,5.0,0,admin,30-50
single,professional_course,0,0,cellular,august,wednesday,81,2,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,1,0,cellular,august,wednesday,205,2,0,unknown,4,1,5.0,0,technician,30-50
divorced,professional_course,1,0,cellular,august,wednesday,192,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,1,1,cellular,august,wednesday,269,1,0,unknown,4,1,5.0,0,retired,50-60
married,high_school,1,0,cellular,august,wednesday,406,1,0,unknown,4,1,5.0,1,services,50-60
single,professional_course,0,0,cellular,august,wednesday,103,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_4y,0,0,cellular,august,wednesday,84,3,0,unknown,4,1,5.0,0,housemaid,50-60
married,basic_9y,1,0,cellular,august,wednesday,175,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,0,0,cellular,august,wednesday,902,2,0,unknown,4,1,5.0,1,management,30-50
married,university_degree,0,0,cellular,august,wednesday,273,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,1,cellular,august,wednesday,92,1,0,unknown,4,1,5.0,0,management,30-50
married,university_degree,0,0,cellular,august,wednesday,347,1,0,unknown,4,1,5.0,0,management,30-50
married,professional_course,0,1,cellular,august,wednesday,120,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,0,0,cellular,august,wednesday,80,1,0,unknown,4,1,5.0,0,self-employed,30-50
married,professional_course,0,0,cellular,august,wednesday,153,1,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,1,0,cellular,august,wednesday,218,1,0,unknown,4,1,5.0,0,admin,30-50
single,university_degree,1,1,cellular,august,wednesday,43,1,0,unknown,4,1,5.0,0,admin,30-50
single,university_degree,0,0,cellular,august,wednesday,174,1,0,unknown,4,1,5.0,0,admin,30-50
married,unknown,1,0,cellular,august,wednesday,140,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,high_school,1,0,cellular,august,wednesday,277,2,0,unknown,4,1,5.0,0,services,30-50
married,university_degree,0,0,cellular,august,wednesday,898,1,0,unknown,4,1,5.0,0,admin,30-50
single,high_school,0,0,cellular,august,wednesday,71,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,wednesday,115,1,0,unknown,4,1,5.0,0,management,50-60
single,university_degree,0,0,cellular,august,wednesday,142,1,0,unknown,4,1,5.0,0,admin,30-50
single,university_degree,1,0,cellular,august,wednesday,224,1,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,0,0,cellular,august,wednesday,254,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,wednesday,128,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,0,0,cellular,august,wednesday,189,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,professional_course,1,0,cellular,august,wednesday,90,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_6y,1,0,cellular,august,wednesday,134,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,high_school,1,1,cellular,august,wednesday,190,1,0,unknown,4,1,5.0,0,services,30-50
married,basic_6y,1,1,cellular,august,wednesday,165,1,0,unknown,4,1,5.0,0,blue-collar,30-50
single,university_degree,1,0,cellular,august,wednesday,89,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_4y,1,0,cellular,august,wednesday,311,1,0,unknown,4,1,5.0,0,housemaid,30-50
divorced,university_degree,1,0,cellular,august,wednesday,81,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_4y,1,0,cellular,august,wednesday,501,1,0,unknown,4,1,5.0,1,housemaid,30-50
married,high_school,1,1,cellular,august,wednesday,165,2,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,1,0,cellular,august,wednesday,209,1,0,unknown,4,1,5.0,0,unemployed,30-50
single,university_degree,0,0,cellular,august,wednesday,50,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,1,0,cellular,august,wednesday,58,3,0,unknown,4,1,5.0,0,blue-collar,50-60
single,university_degree,1,0,cellular,august,wednesday,182,1,0,unknown,4,1,5.0,0,admin,30-50
single,professional_course,1,0,cellular,august,wednesday,499,1,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,0,0,cellular,august,wednesday,720,1,0,unknown,4,1,5.0,1,technician,30-50
